"dhs_id","site_id","site_name","rural_urban","country","country_id","continent_id","month_start","year_start","month_end","year_end","lower_age","upper_age","examined","positive","pr","species","method","rdt_type","pcr_type","malaria_metrics_available","location_available","permissions_info","citation1","citation2","citation3","coastline.dist","lon","lat"
NA,13385,"No Kunda Fula","RURAL","Gambia","GMB","Africa",10,1997,11,1997,0.5,9,42,38,0.904761904761905,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,13.5421555368533,-15.8340000089618,13.5830000027103
NA,22346,"Badume Kuta","RURAL","Gambia","GMB","Africa",11,2007,12,2007,0.5,10,27,4,0.148148148148148,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Majambere, S., Lindsay, S.W., Green, C., Kandeh, B. and Fillinger, U. (2007).  <b>Microbial larvicides for malaria control in The Gambia.</b> <i>Malaria Journal</i>, <b>6</b>():76",NA,NA,5.51142761285503,-15.379430009374,13.3932700027455
NA,6702,"Sare Sajo","UNKNOWN","Gambia","GMB","Africa",10,1996,11,1996,0.5,4,35,24,0.685714285714286,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,9.65981442359733,-15.695570009118,13.3663700026524
NA,16666,"Babou Jobe","UNKNOWN","Gambia","GMB","Africa",10,1996,11,1996,0.5,4,31,6,0.193548387096774,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,10.6555051155421,-15.2982000094022,13.5925100028565
NA,21996,"Sare Chanado","RURAL","Gambia","GMB","Africa",11,2007,12,2007,0.5,10,16,4,0.25,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Majambere, S., Lindsay, S.W., Green, C., Kandeh, B. and Fillinger, U. (2007).  <b>Microbial larvicides for malaria control in The Gambia.</b> <i>Malaria Journal</i>, <b>6</b>():76",NA,NA,4.91763307737222,-15.400400009355,13.401840002744
NA,15125,"Njau","UNKNOWN","Gambia","GMB","Africa",10,1997,11,1997,0.5,9,67,48,0.716417910447761,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,28.4514111255608,-15.2140000094419,13.7410000029454
NA,19334,"Ballanghar Tabaworo (Nuku Loum)","RURAL","Gambia","GMB","Africa",11,2007,12,2007,0.5,10,4,1,0.25,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Majambere, S., Lindsay, S.W., Green, C., Kandeh, B. and Fillinger, U. (2007).  <b>Microbial larvicides for malaria control in The Gambia.</b> <i>Malaria Journal</i>, <b>6</b>():76",NA,NA,18.7685546970923,-15.3843900093171,13.6604800028635
NA,10652,"Si Kunda","UNKNOWN","Gambia","GMB","Africa",10,1997,11,1997,0.5,9,57,45,0.789473684210526,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,4.5949318344778,-15.5670000092112,13.4330000027148
NA,18873,"Dibba Kunda Wollof","UNKNOWN","Gambia","GMB","Africa",11,2007,11,2007,0,10,188,34,0.180851063829787,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Lindsay, S.W., . (2009) personal communication.",NA,NA,5.57317552357625,-15.4741000092631,13.5598000027952
NA,3923,"Kerr Demba Gabu","UNKNOWN","Gambia","GMB","Africa",10,1996,11,1996,0.5,4,26,7,0.269230769230769,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,23.1448774753663,-15.2962700093809,13.7054400029071
NA,6069,"Sitahuma","UNKNOWN","Gambia","GMB","Africa",11,2007,12,2007,0.5,10,71,7,0.0985915492957746,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Majambere, S., Lindsay, S.W., Green, C., Kandeh, B. and Fillinger, U. (2007).  <b>Microbial larvicides for malaria control in The Gambia.</b> <i>Malaria Journal</i>, <b>6</b>():76",NA,NA,3.60334941520193,-15.3968900093557,13.41322000275
NA,12291,"Ballanghar Njoben","RURAL","Gambia","GMB","Africa",11,2007,12,2007,0.5,10,23,3,0.130434782608696,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Majambere, S., Lindsay, S.W., Green, C., Kandeh, B. and Fillinger, U. (2007).  <b>Microbial larvicides for malaria control in The Gambia.</b> <i>Malaria Journal</i>, <b>6</b>():76",NA,NA,17.5264010115968,-15.4174500092895,13.661580002855
NA,12107,"Konteh Kunda Sukoto","UNKNOWN","Gambia","GMB","Africa",10,1996,11,1996,0.5,4,32,11,0.34375,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,11.0824709156661,-15.8073000089878,13.5627300027087
NA,1963,"Ballanghar Tabaworo (Amat Ann)","RURAL","Gambia","GMB","Africa",11,2007,12,2007,0.5,10,8,1,0.125,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Majambere, S., Lindsay, S.W., Green, C., Kandeh, B. and Fillinger, U. (2007).  <b>Microbial larvicides for malaria control in The Gambia.</b> <i>Malaria Journal</i>, <b>6</b>():76",NA,NA,19.0844838752882,-15.3823800093183,13.662710002865
NA,20040,"Jallow Kunda","UNKNOWN","Gambia","GMB","Africa",10,1996,11,1996,0.5,4,10,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,6.72093357620643,-15.6724500091299,13.4034700026746
NA,20040,"Jallow Kunda","UNKNOWN","Gambia","GMB","Africa",10,1997,11,1997,0.5,9,23,11,0.478260869565217,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,6.72093357620643,-15.6724500091299,13.4034700026746
NA,19938,"Kerr Jabel","UNKNOWN","Gambia","GMB","Africa",10,1996,11,1996,0.5,4,19,11,0.578947368421053,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,23.5009237667863,-15.2896100093858,13.7086000029104
NA,19938,"Kerr Jabel","UNKNOWN","Gambia","GMB","Africa",10,1997,11,1997,0.5,9,33,28,0.848484848484849,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,23.5009237667863,-15.2896100093858,13.7086000029104
NA,9358,"Budayell","UNKNOWN","Gambia","GMB","Africa",10,1996,11,1996,0.5,4,24,9,0.375,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,8.44402580575733,-15.2797100094587,13.3828400027665
NA,9358,"Budayell","UNKNOWN","Gambia","GMB","Africa",10,1997,11,1997,0.5,9,50,41,0.82,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,8.44402580575733,-15.2797100094587,13.3828400027665
NA,11106,"Sare Modi Kulo (Minna)","UNKNOWN","Gambia","GMB","Africa",10,1996,11,1996,0.5,4,25,8,0.32,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,9.18352608361158,-15.3511600094042,13.3582700027369
NA,11106,"Sare Modi Kulo (Minna)","UNKNOWN","Gambia","GMB","Africa",10,1997,11,1997,0.5,9,38,32,0.842105263157895,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,9.18352608361158,-15.3511600094042,13.3582700027369
NA,19692,"Jimballa Kerr Malick","UNKNOWN","Gambia","GMB","Africa",10,1996,11,1996,0.5,4,30,13,0.433333333333333,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,27.089558499033,-15.3884700092967,13.7433100028986
NA,19692,"Jimballa Kerr Malick","UNKNOWN","Gambia","GMB","Africa",10,1997,11,1997,0.5,9,51,32,0.627450980392157,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,27.089558499033,-15.3884700092967,13.7433100028986
NA,22098,"Dasalami (Challa)","UNKNOWN","Gambia","GMB","Africa",10,1996,11,1996,0.5,4,31,22,0.709677419354839,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,4.51190219827996,-15.5571700091926,13.5690900027773
NA,22098,"Dasalami (Challa)","UNKNOWN","Gambia","GMB","Africa",10,1997,11,1997,0.5,9,50,47,0.94,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,4.51190219827996,-15.5571700091926,13.5690900027773
NA,6069,"Sitahuma","UNKNOWN","Gambia","GMB","Africa",10,1996,11,1996,0.5,4,31,12,0.387096774193548,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,3.60334941520193,-15.3968900093557,13.41322000275
NA,6069,"Sitahuma","UNKNOWN","Gambia","GMB","Africa",10,1997,11,1997,0.5,9,52,40,0.769230769230769,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,3.60334941520193,-15.3968900093557,13.41322000275
NA,11031,"Daru Barakatu","UNKNOWN","Gambia","GMB","Africa",10,1996,11,1996,0.5,4,31,8,0.258064516129032,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,6.54516334455117,-15.7135000090668,13.5535700027293
NA,11031,"Daru Barakatu","UNKNOWN","Gambia","GMB","Africa",10,1997,11,1997,0.5,9,59,32,0.542372881355932,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,6.54516334455117,-15.7135000090668,13.5535700027293
NA,18653,"Ngeyen Sabach","UNKNOWN","Gambia","GMB","Africa",10,1996,11,1996,0.5,4,32,16,0.5,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,9.80786154600599,-15.4523500092735,13.5979400028177
NA,18653,"Ngeyen Sabach","UNKNOWN","Gambia","GMB","Africa",10,1997,11,1997,0.5,9,40,28,0.7,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,9.80786154600599,-15.4523500092735,13.5979400028177
NA,18780,"Bantanto Kerr Isab","UNKNOWN","Gambia","GMB","Africa",10,1996,11,1996,0.5,4,37,16,0.432432432432432,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,22.1650365655986,-15.238750009432,13.6889500029155
NA,18780,"Bantanto Kerr Isab","UNKNOWN","Gambia","GMB","Africa",10,1997,11,1997,0.5,9,56,42,0.75,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Clarke, S.E., Bøgh, C., Brown, R.C., Pinder, M., Walraven, G.E. and Lindsay, S.W. (2001).  <b>Do untreated bednets protect against malaria?.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>95</b>(5):457-62",NA,NA,22.1650365655986,-15.238750009432,13.6889500029155
NA,771,"Tumanbu","RURAL","Guinea-Bissau","GNB","Africa",2,2008,2,2008,0.6,90,221,8,0.0361990950226244,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Satoguina, J.S. (2008). <i>Altered malaria endemicity in rural communities in the Gambia and in Guinea Bissau.</i> In: Abstract Book American Society of Tropical Medicine and Hygiene 57th Annual Meeting. New Orleans. .","Walther, M and Conway, D, . (2009) personal communication.","Walther, M and Conway, D, . (2009) personal communication.",3.65453959788999,-16.2326100058806,11.9684999988448
NA,8785,"Binhangai","RURAL","Guinea-Bissau","GNB","Africa",2,2008,2,2008,4,85,208,14,0.0673076923076923,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Satoguina, J.S. (2008). <i>Altered malaria endemicity in rural communities in the Gambia and in Guinea Bissau.</i> In: Abstract Book American Society of Tropical Medicine and Hygiene 57th Annual Meeting. New Orleans. .","Walther, M and Conway, D, . (2009) personal communication.","Walther, M and Conway, D, . (2009) personal communication.",2.32915996187389,-16.1974000059101,11.9319499988416
NA,6695,"Caiomete","RURAL","Guinea-Bissau","GNB","Africa",2,2008,2,2008,2,85,197,2,0.0101522842639594,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Satoguina, J.S. (2008). <i>Altered malaria endemicity in rural communities in the Gambia and in Guinea Bissau.</i> In: Abstract Book American Society of Tropical Medicine and Hygiene 57th Annual Meeting. New Orleans. .","Walther, M and Conway, D, . (2009) personal communication.","Walther, M and Conway, D, . (2009) personal communication.",3.93620193583307,-16.2345300058807,11.9787499988444
NA,15929,"Pupal","RURAL","Guinea-Bissau","GNB","Africa",2,2008,2,2008,2,81,208,9,0.0432692307692308,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Satoguina, J.S. (2008). <i>Altered malaria endemicity in rural communities in the Gambia and in Guinea Bissau.</i> In: Abstract Book American Society of Tropical Medicine and Hygiene 57th Annual Meeting. New Orleans. .","Walther, M and Conway, D, . (2009) personal communication.","Walther, M and Conway, D, . (2009) personal communication.",4.02829068287548,-16.1992500059115,11.9479199988408
NA,13447,"Antula","URBAN","Guinea-Bissau","GNB","Africa",11,1996,11,1996,2,75,71,42,0.591549295774648,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Arez, A.P., Pinto, J., Pålsson, K., Snounou, G., Jaenson, T.G. and do Rosário, V.E. (2003).  <b>Transmission of mixed <i>Plasmodium</i> species and <i>Plasmodium falciparum</i> genotypes.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>68</b>(2):161-8",NA,NA,4.71783609300541,-15.5990000065474,11.9059999987474
NA,48551,"Kindjitokpa","RURAL","Benin","BEN","Africa",12,2007,12,2007,0,5,405,99,0.244444444444444,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Damien, GB, Djènontin, A, Rogier, C, Corbel, V, Bangana, SB, Chandre, F, Akogbéto, M, Kindé-Gazard, D, Massougbodji, A and Henry, MC (2010).  <b>Malaria infection and disease in an area with pyrethroid-resistant vectors in southern Benin.</b> <i>Malaria Journal</i>, <b>9</b>():380",NA,NA,14.5563092462533,1.96667,6.41667
NA,48554,"Satre","RURAL","Benin","BEN","Africa",12,2007,12,2007,0,5,364,129,0.354395604395604,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Damien, GB, Djènontin, A, Rogier, C, Corbel, V, Bangana, SB, Chandre, F, Akogbéto, M, Kindé-Gazard, D, Massougbodji, A and Henry, MC (2010).  <b>Malaria infection and disease in an area with pyrethroid-resistant vectors in southern Benin.</b> <i>Malaria Journal</i>, <b>9</b>():380",NA,NA,29.7848957562527,2.06667,6.56667
NA,48552,"Guezohoue","RURAL","Benin","BEN","Africa",12,2007,12,2007,0,5,410,27,0.0658536585365854,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Damien, GB, Djènontin, A, Rogier, C, Corbel, V, Bangana, SB, Chandre, F, Akogbéto, M, Kindé-Gazard, D, Massougbodji, A and Henry, MC (2010).  <b>Malaria infection and disease in an area with pyrethroid-resistant vectors in southern Benin.</b> <i>Malaria Journal</i>, <b>9</b>():380",NA,NA,20.4228037415214,2.08333,6.48333
NA,48553,"Hekandji","RURAL","Benin","BEN","Africa",12,2007,12,2007,0,5,392,82,0.209183673469388,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Damien, GB, Djènontin, A, Rogier, C, Corbel, V, Bangana, SB, Chandre, F, Akogbéto, M, Kindé-Gazard, D, Massougbodji, A and Henry, MC (2010).  <b>Malaria infection and disease in an area with pyrethroid-resistant vectors in southern Benin.</b> <i>Malaria Journal</i>, <b>9</b>():380",NA,NA,12.6851551019846,2.11667,6.41667
NA,48555,"Wanho","RURAL","Benin","BEN","Africa",12,2007,12,2007,0,5,426,145,0.34037558685446,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Damien, GB, Djènontin, A, Rogier, C, Corbel, V, Bangana, SB, Chandre, F, Akogbéto, M, Kindé-Gazard, D, Massougbodji, A and Henry, MC (2010).  <b>Malaria infection and disease in an area with pyrethroid-resistant vectors in southern Benin.</b> <i>Malaria Journal</i>, <b>9</b>():380",NA,NA,15.5162606092669,2.18333,6.45
NA,48550,"Dokanme","RURAL","Benin","BEN","Africa",12,2007,12,2007,0,5,414,77,0.185990338164251,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Damien, GB, Djènontin, A, Rogier, C, Corbel, V, Bangana, SB, Chandre, F, Akogbéto, M, Kindé-Gazard, D, Massougbodji, A and Henry, MC (2010).  <b>Malaria infection and disease in an area with pyrethroid-resistant vectors in southern Benin.</b> <i>Malaria Journal</i>, <b>9</b>():380",NA,NA,25.7462649339751,2.21667,6.55
NA,48549,"Aidjedo","RURAL","Benin","BEN","Africa",12,2007,12,2007,0,5,427,59,0.138173302107728,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Damien, GB, Djènontin, A, Rogier, C, Corbel, V, Bangana, SB, Chandre, F, Akogbéto, M, Kindé-Gazard, D, Massougbodji, A and Henry, MC (2010).  <b>Malaria infection and disease in an area with pyrethroid-resistant vectors in southern Benin.</b> <i>Malaria Journal</i>, <b>9</b>():380",NA,NA,7.27012676667517,2.33333,6.4
NA,66989,"Avame","RURAL","Benin","BEN","Africa",7,2008,7,2009,1,1,30,7,0.233333333,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Drame, PM, Poinsignon, A, Dechavanne, C, Cottrell, G, Farce, M, Ladekpo, R, Massougbodji, A, Cornélie, S, Courtin, D, Migot-Nabias, F, Garcia, A and Remoué, F (2015).  <b>Specific antibodies to <i>Anopheles</i> gSG6-P1 salivary peptide to assess early childhood exposure to malaria vector bites.</b> <i>Malaria Journal</i>, <b>14</b>(0):285",NA,NA,20.3510294265634,2.21666,6.5
NA,66990,"Cada","RURAL","Benin","BEN","Africa",7,2008,7,2009,1,1,9,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Drame, PM, Poinsignon, A, Dechavanne, C, Cottrell, G, Farce, M, Ladekpo, R, Massougbodji, A, Cornélie, S, Courtin, D, Migot-Nabias, F, Garcia, A and Remoué, F (2015).  <b>Specific antibodies to <i>Anopheles</i> gSG6-P1 salivary peptide to assess early childhood exposure to malaria vector bites.</b> <i>Malaria Journal</i>, <b>14</b>(0):285",NA,NA,26.145268794263,2.19991,6.54997
NA,4768,"Amucha","UNKNOWN","Nigeria","NGA","Africa",8,2007,8,2007,0,15,200,160,0.8,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Nduka, F.O. and Gbajie, N.P. (2009). <i>Mosquito control strategies and prevalence of malaria in children (0–15 years) in Amucha Community, Abia State, Nigeria [MIM16399314].</i> In: Fifth MIM Pan-African Malaria Conference. Nairobi. 456.",NA,NA,48.9917302258328,7.35899999989874,5.11300000004625
NA,48697,"Ikot-Omin","PERI_URBAN","Nigeria","NGA","Africa",1,2008,1,2008,2,10,461,329,0.713665943600868,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Udoh, EE, Oyo-Ita, AE, Odey, FA, Eyong, KI, Oringanje, CM, Oduwole, OA, Okebe, JU, Esu, EB, Meremikwu, MM and Asindi, AA (2013).  <b>Malariometric Indices among Nigerian Children in a Rural Setting.</b> <i>Malaria research and treatment</i>, <b>2013</b>():716805",NA,NA,17.7033671945019,8.35532999985838,5.05552000016204
NA,58356,"Bota & Ngeme","RURAL","Cameroon","CMR","Africa",5,2011,11,2011,5,15,302,183,0.60596,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Kimbi, HK, Sumbele, IU, Nweboh, M, Anchang-Kimbi, JK, Lum, E, Nana, Y, Ndip, LM, Njom, H and Lehman, LG (2013).  <b>Malaria and haematologic parameters of pupils at different altitudes along the slope of Mount Cameroon: a cross-sectional study.</b> <i>Malaria Journal</i>, <b>12</b>(0):193",NA,NA,0.41125400280077,9.16500000266972,4.01700000162435
NA,58357,"Molyko","RURAL","Cameroon","CMR","Africa",5,2011,11,2011,5,15,141,41,0.29078,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Kimbi, HK, Sumbele, IU, Nweboh, M, Anchang-Kimbi, JK, Lum, E, Nana, Y, Ndip, LM, Njom, H and Lehman, LG (2013).  <b>Malaria and haematologic parameters of pupils at different altitudes along the slope of Mount Cameroon: a cross-sectional study.</b> <i>Malaria Journal</i>, <b>12</b>(0):193",NA,NA,15.7498469967998,9.28200000256806,4.16800000159328
NA,58358,"Bonakanda & Jamandiale","RURAL","Cameroon","CMR","Africa",5,2011,11,2011,5,15,284,22,0.077465,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Kimbi, HK, Sumbele, IU, Nweboh, M, Anchang-Kimbi, JK, Lum, E, Nana, Y, Ndip, LM, Njom, H and Lehman, LG (2013).  <b>Malaria and haematologic parameters of pupils at different altitudes along the slope of Mount Cameroon: a cross-sectional study.</b> <i>Malaria Journal</i>, <b>12</b>(0):193",NA,NA,18.0284203776497,9.18300000261317,4.18400000162281
NA,13350,"Libreville","URBAN","Gabon","GAB","Africa",2,1997,2,1997,5,10,507,330,0.650887573964497,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Chambon, R., Lemardeley, P., Boudin, C., Ringwald, P. and Chandenier, J. (1997).  <b>Surveillance of the in vivo sensitivity of <i>Plasmodium falciparum</i> to antimalarial agents: the results of initial tests of the OCEAC Malaria Network.</b> <i>Médecine Tropicale: Revue du Corps de Santé Colonial</i>, <b>57</b>(4):357-60",NA,NA,1.43669614512376,9.459,0.393
